#H, m	T, K	P, Nm2		rho, kg m3	a, m/s
0		227.50	5.669E+02	1.319E-02	236.38
110000	126.80	3.772E-04	1.488E-08	181.53
111000	128.10	3.235E-04	1.265E-08	182.33
112000	129.50	2.774E-04	1.075E-08	183.16
113000	131.40	2.408E-04	9.180E-09	184.66
114000	133.60	2.101E-04	7.856E-09	186.46
115000	135.80	1.833E-04	6.725E-09	188.24
116000	138.00	1.599E-04	5.758E-09	190.00
117000	140.20	1.395E-04	4.931E-09	191.77
118000	142.60	1.223E-04	4.261E-09	193.17
119000	145.10	1.074E-04	3.695E-09	194.39
120000	147.50	9.435E-05	3.205E-09	195.63
121000	150.00	8.286E-05	2.780E-09	196.84
122000	152.50	7.277E-05	2.413E-09	198.00
123000	154.80	6.483E-05	2.113E-09	199.71
124000	157.00	5.808E-05	1.857E-09	201.64
125000	159.30	5.203E-05	1.632E-09	203.58
