#    Var_X        DENSLO     DENSAV     DENSHI    DENSTOT   Radius     Rref   Grav LOGSCALE profwgt
   600.00      2.213E-07  2.435E-07  2.678E-07  2.630E-07  3175.50  2575.50  .890     0     .000
   610.00      1.751E-07  1.926E-07  2.119E-07  1.998E-07  3185.50  2575.50  .885     0     .000
   620.00      1.388E-07  1.527E-07  1.680E-07  1.601E-07  3195.50  2575.50  .879     0     .000
   630.00      1.103E-07  1.213E-07  1.335E-07  1.228E-07  3205.50  2575.50  .874     0     .000
   640.00      8.790E-08  9.670E-08  1.064E-07  9.791E-08  3215.50  2575.50  .868     0     .000
   650.00      7.027E-08  7.730E-08  8.503E-08  7.539E-08  3225.50  2575.50  .863     0     .000
   660.00      5.636E-08  6.200E-08  6.820E-08  6.613E-08  3235.50  2575.50  .858     0     .000
   670.00      4.537E-08  4.990E-08  5.490E-08  5.284E-08  3245.50  2575.50  .852     0     .000
   680.00      3.665E-08  4.031E-08  4.434E-08  4.208E-08  3255.50  2575.50  .847     0     .000
   690.00      2.971E-08  3.268E-08  3.595E-08  3.531E-08  3265.50  2575.50  .842     0     .000
   700.00      2.418E-08  2.660E-08  2.926E-08  2.810E-08  3275.50  2575.50  .837     0     .000
   710.00      1.975E-08  2.172E-08  2.389E-08  2.370E-08  3285.50  2575.50  .832     0     .000
   720.00      1.619E-08  1.781E-08  1.959E-08  1.866E-08  3295.50  2575.50  .827     0     .000
   730.00      1.332E-08  1.465E-08  1.611E-08  1.555E-08  3305.50  2575.50  .822     0     .000
   740.00      1.099E-08  1.209E-08  1.330E-08  1.335E-08  3315.50  2575.50  .817     0     .000
   750.00      9.106E-09  1.002E-08  1.102E-08  1.097E-08  3325.50  2575.50  .812     0     .000
   760.00      7.569E-09  8.326E-09  9.159E-09  8.898E-09  3335.50  2575.50  .807     0     .000
   770.00      6.311E-09  6.943E-09  7.637E-09  7.204E-09  3345.50  2575.50  .802     0     .000
   780.00      5.279E-09  5.807E-09  6.388E-09  5.924E-09  3355.50  2575.50  .797     0     .000
   790.00      4.429E-09  4.872E-09  5.360E-09  5.250E-09  3365.50  2575.50  .793     0     .000
   800.00      3.727E-09  4.100E-09  4.510E-09  4.317E-09  3375.50  2575.50  .788     0     .000
   810.00      3.145E-09  3.459E-09  3.805E-09  3.559E-09  3385.50  2575.50  .783     0     .000
   820.00      2.661E-09  2.927E-09  3.220E-09  3.042E-09  3395.50  2575.50  .779     0     .000
   830.00      2.257E-09  2.483E-09  2.731E-09  2.634E-09  3405.50  2575.50  .774     0     .000
   840.00      1.919E-09  2.111E-09  2.323E-09  2.304E-09  3415.50  2575.50  .770     0     .000
   850.00      1.636E-09  1.800E-09  1.980E-09  1.956E-09  3425.50  2575.50  .765     0     .000
   860.00      1.398E-09  1.538E-09  1.691E-09  1.770E-09  3435.50  2575.50  .761     0     .000
   870.00      1.197E-09  1.316E-09  1.448E-09  1.473E-09  3445.50  2575.50  .756     0     .000
   880.00      1.027E-09  1.129E-09  1.242E-09  1.258E-09  3455.50  2575.50  .752     0     .000
   890.00      8.826E-10  9.709E-10  1.068E-09  1.090E-09  3465.50  2575.50  .748     0     .000
   900.00      7.602E-10  8.362E-10  9.198E-10  9.439E-10  3475.50  2575.50  .743     0     .000
   910.00      6.558E-10  7.214E-10  7.936E-10  7.987E-10  3485.50  2575.50  .739     0     .000
   920.00      5.668E-10  6.235E-10  6.858E-10  7.032E-10  3495.50  2575.50  .735     0     .000
   930.00      4.906E-10  5.396E-10  5.936E-10  6.099E-10  3505.50  2575.50  .731     0     .000
   940.00      4.250E-10  4.675E-10  5.143E-10  5.360E-10  3515.50  2575.50  .726     0     .000
   950.00      3.685E-10  4.054E-10  4.459E-10  4.602E-10  3525.50  2575.50  .722     0     .000
   960.00      3.198E-10  3.518E-10  3.870E-10  3.863E-10  3535.50  2575.50  .718     0     .000
   970.00      2.778E-10  3.055E-10  3.361E-10  3.429E-10  3545.50  2575.50  .714     0     .000
   980.00      2.414E-10  2.656E-10  2.921E-10  2.947E-10  3555.50  2575.50  .710     0     .000
   990.00      2.101E-10  2.311E-10  2.542E-10  2.360E-10  3565.50  2575.50  .706     0     .000
   1000.0      1.829E-10  2.012E-10  2.213E-10  2.068E-10  3575.50  2575.50  .702     0     .000
   1010.0      1.594E-10  1.753E-10  1.928E-10  1.687E-10  3585.50  2575.50  .698     0     .000
   1020.0      1.390E-10  1.529E-10  1.682E-10  1.473E-10  3595.50  2575.50  .694     0     .000
   1030.0      1.213E-10  1.334E-10  1.468E-10  1.308E-10  3605.50  2575.50  .691     0     .000
   1040.0      1.060E-10  1.166E-10  1.282E-10  1.141E-10  3615.50  2575.50  .687     0     .000
   1050.0      9.264E-11  1.019E-10  1.121E-10  1.053E-10  3625.50  2575.50  .683     0     .000
   1060.0      8.105E-11  8.915E-11  9.807E-11  8.750E-11  3635.50  2575.50  .679     0     .000
   1070.0      7.096E-11  7.806E-11  8.587E-11  7.308E-11  3645.50  2575.50  .675     0     .000
   1080.0      6.218E-11  6.840E-11  7.524E-11  6.511E-11  3655.50  2575.50  .672     0     .000
   1090.0      5.453E-11  5.999E-11  6.599E-11  5.625E-11  3665.50  2575.50  .668     0     .000
   1100.0      4.786E-11  5.265E-11  5.791E-11  4.994E-11  3675.50  2575.50  .665     0     .000
   1110.0      4.204E-11  4.624E-11  5.086E-11  4.530E-11  3685.50  2575.50  .661     0     .000
   1120.0      3.695E-11  4.065E-11  4.471E-11  3.962E-11  3695.50  2575.50  .657     0     .000
   1130.0      3.250E-11  3.575E-11  3.933E-11  3.499E-11  3705.50  2575.50  .654     0     .000
   1140.0      2.861E-11  3.148E-11  3.462E-11  2.955E-11  3715.50  2575.50  .650     0     .000
   1150.0      2.521E-11  2.773E-11  3.050E-11  2.516E-11  3725.50  2575.50  .647     0     .000
   1160.0      2.223E-11  2.445E-11  2.689E-11  2.209E-11  3735.50  2575.50  .643     0     .000
   1170.0      1.961E-11  2.157E-11  2.373E-11  1.891E-11  3745.50  2575.50  .640     0     .000
   1180.0      1.732E-11  1.905E-11  2.095E-11  1.650E-11  3755.50  2575.50  .637     0     .000
   1190.0      1.530E-11  1.683E-11  1.852E-11  1.419E-11  3765.50  2575.50  .633     0     .000
   1200.0      1.353E-11  1.489E-11  1.638E-11  1.352E-11  3775.50  2575.50  .630     0     .000
   1210.0      1.198E-11  1.317E-11  1.449E-11  1.277E-11  3785.50  2575.50  .626     0     .000
   1220.0      1.061E-11  1.167E-11  1.284E-11  1.174E-11  3795.50  2575.50  .623     0     .000
   1230.0      9.402E-12  1.034E-11  1.138E-11  1.062E-11  3805.50  2575.50  .620     0     .000
   1240.0      8.339E-12  9.173E-12  1.009E-11  9.879E-12  3815.50  2575.50  .617     0     .000
   1250.0      7.402E-12  8.142E-12  8.957E-12  8.105E-12  3825.50  2575.50  .613     0     .000
   1260.0      6.575E-12  7.233E-12  7.956E-12  6.776E-12  3835.50  2575.50  .610     0     .000
   1270.0      5.845E-12  6.430E-12  7.073E-12  5.995E-12  3845.50  2575.50  .607     0     .000
   1280.0      5.200E-12  5.720E-12  6.292E-12  5.333E-12  3855.50  2575.50  .604     0     .000
   1290.0      4.629E-12  5.092E-12  5.602E-12  4.709E-12  3865.50  2575.50  .601     0     .000
   1300.0      4.124E-12  4.537E-12  4.991E-12  4.135E-12  3875.50  2575.50  .598     0     .000
   1310.0      3.677E-12  4.045E-12  4.449E-12  3.629E-12  3885.50  2575.50  .595     0     .000
   1320.0      3.280E-12  3.608E-12  3.969E-12  3.318E-12  3895.50  2575.50  .592     0     .000
   1330.0      2.928E-12  3.221E-12  3.543E-12  3.005E-12  3905.50  2575.50  .589     0     .000
   1340.0      2.616E-12  2.877E-12  3.165E-12  2.780E-12  3915.50  2575.50  .586     0     .000
   1350.0      2.339E-12  2.573E-12  2.830E-12  2.422E-12  3925.50  2575.50  .583     0     .000
   1360.0      2.093E-12  2.302E-12  2.532E-12  2.132E-12  3935.50  2575.50  .580     0     .000
   1370.0      1.874E-12  2.062E-12  2.268E-12  2.023E-12  3945.50  2575.50  .577     0     .000
   1380.0      1.680E-12  1.848E-12  2.033E-12  1.867E-12  3955.50  2575.50  .574     0     .000
   1390.0      1.507E-12  1.658E-12  1.823E-12  1.660E-12  3965.50  2575.50  .571     0     .000
   1400.0      1.353E-12  1.488E-12  1.637E-12  1.432E-12  3975.50  2575.50  .568     0     .000
   1410.0      1.215E-12  1.337E-12  1.471E-12  1.357E-12  3985.50  2575.50  .565     0     .000
   1420.0      1.093E-12  1.202E-12  1.322E-12  1.274E-12  3995.50  2575.50  .562     0     .000
   1430.0      9.836E-13  1.082E-12  1.190E-12  1.183E-12  4005.50  2575.50  .560     0     .000
   1440.0      8.859E-13  9.745E-13  1.072E-12  1.105E-12  4015.50  2575.50  .557     0     .000
   1450.0      7.985E-13  8.784E-13  9.662E-13  9.528E-13  4025.50  2575.50  .554     0     .000
   1460.0      7.204E-13  7.924E-13  8.717E-13  8.789E-13  4035.50  2575.50  .551     0     .000
   1470.0      6.504E-13  7.155E-13  7.870E-13  7.841E-13  4045.50  2575.50  .549     0     .000
   1480.0      5.877E-13  6.465E-13  7.112E-13  6.909E-13  4055.50  2575.50  .546     0     .000
   1490.0      5.315E-13  5.847E-13  6.431E-13  6.468E-13  4065.50  2575.50  .543     0     .000
   1500.0      4.811E-13  5.292E-13  5.821E-13  5.818E-13  4075.50  2575.50  .540     0     .000
   1510.0      4.358E-13  4.794E-13  5.273E-13  5.392E-13  4085.50  2575.50  .538     0     .000
   1520.0      3.951E-13  4.346E-13  4.781E-13  4.958E-13  4095.50  2575.50  .535     0     .000
   1530.0      3.585E-13  3.943E-13  4.338E-13  4.441E-13  4105.50  2575.50  .533     0     .000
   1540.0      3.255E-13  3.581E-13  3.939E-13  3.853E-13  4115.50  2575.50  .530     0     .000
   1550.0      2.959E-13  3.254E-13  3.580E-13  3.486E-13  4125.50  2575.50  .527     0     .000
   1560.0      2.691E-13  2.960E-13  3.256E-13  3.232E-13  4135.50  2575.50  .525     0     .000
   1570.0      2.450E-13  2.695E-13  2.964E-13  2.891E-13  4145.50  2575.50  .522     0     .000
   1580.0      2.232E-13  2.455E-13  2.701E-13  2.681E-13  4155.50  2575.50  .520     0     .000
   1590.0      2.035E-13  2.239E-13  2.463E-13  2.532E-13  4165.50  2575.50  .517     0     .000
   1600.0      1.857E-13  2.043E-13  2.248E-13  2.269E-13  4175.50  2575.50  .515     0     .000
   1610.0      1.697E-13  1.866E-13  2.053E-13  1.973E-13  4185.50  2575.50  .512     0     .000
   1620.0      1.551E-13  1.706E-13  1.876E-13  1.733E-13  4195.50  2575.50  .510     0     .000
   1630.0      1.419E-13  1.561E-13  1.717E-13  1.588E-13  4205.50  2575.50  .508     0     .000
   1640.0      1.299E-13  1.429E-13  1.572E-13  1.430E-13  4215.50  2575.50  .505     0     .000
   1650.0      1.190E-13  1.309E-13  1.440E-13  1.313E-13  4225.50  2575.50  .503     0     .000
   1660.0      1.092E-13  1.201E-13  1.321E-13  1.209E-13  4235.50  2575.50  .500     0     .000
   1670.0      1.002E-13  1.102E-13  1.212E-13  1.128E-13  4245.50  2575.50  .498     0     .000
   1680.0      9.205E-14  1.013E-13  1.114E-13  1.025E-13  4255.50  2575.50  .496     0     .000
   1690.0      8.462E-14  9.309E-14  1.024E-13  9.451E-14  4265.50  2575.50  .493     0     .000
   1700.0      7.786E-14  8.565E-14  9.421E-14  9.162E-14  4275.50  2575.50  .491     0     .000
   1710.0      7.170E-14  7.887E-14  8.675E-14  8.239E-14  4285.50  2575.50  .489     0     .000
   1720.0      6.607E-14  7.268E-14  7.995E-14  7.577E-14  4295.50  2575.50  .487     0     .000
   1730.0      6.094E-14  6.703E-14  7.373E-14  6.747E-14  4305.50  2575.50  .484     0     .000
   1740.0      5.624E-14  6.187E-14  6.806E-14  6.358E-14  4315.50  2575.50  .482     0     .000
   1750.0      5.195E-14  5.715E-14  6.286E-14  6.096E-14  4325.50  2575.50  .480     0     .000
   1760.0      4.803E-14  5.283E-14  5.811E-14  5.538E-14  4335.50  2575.50  .478     0     .000
   1770.0      4.443E-14  4.888E-14  5.376E-14  5.172E-14  4345.50  2575.50  .475     0     .000
   1780.0      4.114E-14  4.525E-14  4.978E-14  4.886E-14  4355.50  2575.50  .473     0     .000
   1790.0      3.812E-14  4.193E-14  4.612E-14  4.535E-14  4365.50  2575.50  .471     0     .000
   1800.0      3.534E-14  3.888E-14  4.277E-14  4.156E-14  4375.50  2575.50  .469     0     .000
   1810.0      3.280E-14  3.608E-14  3.969E-14  3.887E-14  4385.50  2575.50  .467     0     .000
   1820.0      3.046E-14  3.350E-14  3.685E-14  3.569E-14  4395.50  2575.50  .465     0     .000
   1830.0      2.830E-14  3.113E-14  3.425E-14  3.266E-14  4405.50  2575.50  .463     0     .000
   1840.0      2.632E-14  2.895E-14  3.185E-14  3.037E-14  4415.50  2575.50  .460     0     .000
