    Var_X        DENSLO     DENSAV     DENSHI    DENSTOT   Radius     Rref   Grav LOGSCALE profwgt
   600.00      2.702E-07  2.972E-07  3.269E-07  2.652E-07  3175.50  2575.50  .890     0     .000
   610.00      2.149E-07  2.364E-07  2.600E-07  2.176E-07  3185.50  2575.50  .885     0     .000
   620.00      1.713E-07  1.884E-07  2.073E-07  1.686E-07  3195.50  2575.50  .879     0     .000
   630.00      1.368E-07  1.505E-07  1.656E-07  1.415E-07  3205.50  2575.50  .874     0     .000
   640.00      1.096E-07  1.206E-07  1.326E-07  1.100E-07  3215.50  2575.50  .868     0     .000
   650.00      8.807E-08  9.688E-08  1.066E-07  8.686E-08  3225.50  2575.50  .863     0     .000
   660.00      7.098E-08  7.808E-08  8.589E-08  6.918E-08  3235.50  2575.50  .858     0     .000
   670.00      5.740E-08  6.314E-08  6.946E-08  5.411E-08  3245.50  2575.50  .852     0     .000
   680.00      4.658E-08  5.124E-08  5.636E-08  4.207E-08  3255.50  2575.50  .847     0     .000
   690.00      3.793E-08  4.173E-08  4.590E-08  3.722E-08  3265.50  2575.50  .842     0     .000
   700.00      3.100E-08  3.410E-08  3.751E-08  3.106E-08  3275.50  2575.50  .837     0     .000
   710.00      2.543E-08  2.797E-08  3.076E-08  2.753E-08  3285.50  2575.50  .832     0     .000
   720.00      2.093E-08  2.302E-08  2.532E-08  2.140E-08  3295.50  2575.50  .827     0     .000
   730.00      1.728E-08  1.901E-08  2.091E-08  1.761E-08  3305.50  2575.50  .822     0     .000
   740.00      1.432E-08  1.575E-08  1.733E-08  1.522E-08  3315.50  2575.50  .817     0     .000
   750.00      1.191E-08  1.310E-08  1.441E-08  1.229E-08  3325.50  2575.50  .812     0     .000
   760.00      9.932E-09  1.093E-08  1.202E-08  1.070E-08  3335.50  2575.50  .807     0     .000
   770.00      8.311E-09  9.142E-09  1.006E-08  9.418E-09  3345.50  2575.50  .802     0     .000
   780.00      6.975E-09  7.672E-09  8.440E-09  8.078E-09  3355.50  2575.50  .797     0     .000
   790.00      5.871E-09  6.458E-09  7.104E-09  7.054E-09  3365.50  2575.50  .793     0     .000
   800.00      4.956E-09  5.451E-09  5.997E-09  5.841E-09  3375.50  2575.50  .788     0     .000
   810.00      4.195E-09  4.614E-09  5.076E-09  4.686E-09  3385.50  2575.50  .783     0     .000
