    Var_X        DENSLO     DENSAV     DENSHI    DENSTOT   Radius     Rref   Grav LOGSCALE profwgt
   600.00      2.045E-07  2.250E-07  2.475E-07  2.250E-07  3175.50  2575.50  .890     0     .000
   610.00      1.615E-07  1.776E-07  1.954E-07  1.787E-07  3185.50  2575.50  .885     0     .000
   620.00      1.277E-07  1.405E-07  1.545E-07  1.402E-07  3195.50  2575.50  .879     0     .000
   630.00      1.013E-07  1.114E-07  1.226E-07  1.057E-07  3205.50  2575.50  .874     0     .000
   640.00      8.055E-08  8.861E-08  9.747E-08  8.251E-08  3215.50  2575.50  .868     0     .000
   650.00      6.427E-08  7.070E-08  7.777E-08  6.904E-08  3225.50  2575.50  .863     0     .000
   660.00      5.145E-08  5.660E-08  6.226E-08  5.683E-08  3235.50  2575.50  .858     0     .000
   670.00      4.134E-08  4.547E-08  5.002E-08  4.447E-08  3245.50  2575.50  .852     0     .000
   680.00      3.333E-08  3.666E-08  4.033E-08  3.697E-08  3255.50  2575.50  .847     0     .000
   690.00      2.697E-08  2.967E-08  3.264E-08  2.913E-08  3265.50  2575.50  .842     0     .000
   700.00      2.191E-08  2.411E-08  2.652E-08  2.392E-08  3275.50  2575.50  .837     0     .000
   710.00      1.787E-08  1.965E-08  2.162E-08  2.024E-08  3285.50  2575.50  .832     0     .000
   720.00      1.462E-08  1.609E-08  1.769E-08  1.628E-08  3295.50  2575.50  .827     0     .000
   730.00      1.201E-08  1.321E-08  1.453E-08  1.406E-08  3305.50  2575.50  .822     0     .000
   740.00      9.901E-09  1.089E-08  1.198E-08  1.086E-08  3315.50  2575.50  .817     0     .000
   750.00      8.190E-09  9.009E-09  9.910E-09  8.864E-09  3325.50  2575.50  .812     0     .000
   760.00      6.798E-09  7.478E-09  8.226E-09  7.715E-09  3335.50  2575.50  .807     0     .000
   770.00      5.661E-09  6.227E-09  6.850E-09  6.473E-09  3345.50  2575.50  .802     0     .000
   780.00      4.729E-09  5.202E-09  5.722E-09  5.589E-09  3355.50  2575.50  .797     0     .000
   790.00      3.963E-09  4.359E-09  4.795E-09  4.692E-09  3365.50  2575.50  .793     0     .000
   800.00      3.330E-09  3.663E-09  4.029E-09  4.045E-09  3375.50  2575.50  .788     0     .000
   810.00      2.806E-09  3.087E-09  3.396E-09  3.289E-09  3385.50  2575.50  .783     0     .000
   820.00      2.372E-09  2.609E-09  2.870E-09  2.671E-09  3395.50  2575.50  .779     0     .000
   830.00      2.009E-09  2.210E-09  2.431E-09  2.129E-09  3405.50  2575.50  .774     0     .000
   840.00      1.707E-09  1.878E-09  2.065E-09  1.750E-09  3415.50  2575.50  .770     0     .000
   850.00      1.453E-09  1.599E-09  1.758E-09  1.470E-09  3425.50  2575.50  .765     0     .000
   860.00      1.240E-09  1.364E-09  1.501E-09  1.239E-09  3435.50  2575.50  .761     0     .000
   870.00      1.061E-09  1.167E-09  1.283E-09  1.071E-09  3445.50  2575.50  .756     0     .000
   880.00      9.091E-10  1.000E-09  1.100E-09  9.160E-10  3455.50  2575.50  .752     0     .000
   890.00      7.806E-10  8.587E-10  9.446E-10  7.860E-10  3465.50  2575.50  .748     0     .000
   900.00      6.716E-10  7.388E-10  8.127E-10  7.249E-10  3475.50  2575.50  .743     0     .000
   910.00      5.789E-10  6.368E-10  7.004E-10  6.123E-10  3485.50  2575.50  .739     0     .000
   920.00      4.998E-10  5.498E-10  6.047E-10  5.317E-10  3495.50  2575.50  .735     0     .000
   930.00      4.321E-10  4.753E-10  5.229E-10  4.626E-10  3505.50  2575.50  .731     0     .000
   940.00      3.740E-10  4.114E-10  4.526E-10  4.015E-10  3515.50  2575.50  .726     0     .000
   950.00      3.240E-10  3.564E-10  3.920E-10  3.653E-10  3525.50  2575.50  .722     0     .000
   960.00      2.809E-10  3.090E-10  3.399E-10  3.139E-10  3535.50  2575.50  .718     0     .000
   970.00      2.437E-10  2.681E-10  2.949E-10  2.778E-10  3545.50  2575.50  .714     0     .000
   980.00      2.116E-10  2.328E-10  2.561E-10  2.442E-10  3555.50  2575.50  .710     0     .000
   990.00      1.839E-10  2.023E-10  2.226E-10  1.989E-10  3565.50  2575.50  .706     0     .000
   1000.0      1.600E-10  1.760E-10  1.936E-10  1.727E-10  3575.50  2575.50  .702     0     .000
   1010.0      1.393E-10  1.532E-10  1.685E-10  1.549E-10  3585.50  2575.50  .698     0     .000
   1020.0      1.214E-10  1.335E-10  1.469E-10  1.413E-10  3595.50  2575.50  .694     0     .000
   1030.0      1.058E-10  1.164E-10  1.281E-10  1.264E-10  3605.50  2575.50  .691     0     .000
   1040.0      9.235E-11  1.016E-10  1.117E-10  1.086E-10  3615.50  2575.50  .687     0     .000
   1050.0      8.066E-11  8.873E-11  9.760E-11  9.116E-11  3625.50  2575.50  .683     0     .000
   1060.0      7.050E-11  7.755E-11  8.531E-11  8.324E-11  3635.50  2575.50  .679     0     .000
   1070.0      6.167E-11  6.784E-11  7.462E-11  7.046E-11  3645.50  2575.50  .676     0     .000
   1080.0      5.399E-11  5.939E-11  6.533E-11  6.205E-11  3655.50  2575.50  .672     0     .000
   1090.0      4.730E-11  5.204E-11  5.724E-11  5.198E-11  3665.50  2575.50  .668     0     .000
   1100.0      4.148E-11  4.563E-11  5.019E-11  4.404E-11  3675.50  2575.50  .665     0     .000
   1110.0      3.640E-11  4.004E-11  4.404E-11  3.920E-11  3685.50  2575.50  .661     0     .000
   1120.0      3.196E-11  3.516E-11  3.868E-11  3.313E-11  3695.50  2575.50  .657     0     .000
   1130.0      2.809E-11  3.090E-11  3.399E-11  3.029E-11  3705.50  2575.50  .654     0     .000
   1140.0      2.471E-11  2.718E-11  2.990E-11  2.553E-11  3715.50  2575.50  .650     0     .000
   1150.0      2.175E-11  2.392E-11  2.632E-11  2.136E-11  3725.50  2575.50  .647     0     .000
   1160.0      1.916E-11  2.107E-11  2.318E-11  1.832E-11  3735.50  2575.50  .643     0     .000
   1170.0      1.689E-11  1.858E-11  2.044E-11  1.584E-11  3745.50  2575.50  .640     0     .000
   1180.0      1.490E-11  1.639E-11  1.803E-11  1.480E-11  3755.50  2575.50  .637     0     .000
   1190.0      1.315E-11  1.447E-11  1.592E-11  1.384E-11  3765.50  2575.50  .633     0     .000
   1200.0      1.162E-11  1.279E-11  1.406E-11  1.235E-11  3775.50  2575.50  .630     0     .000
   1210.0      1.028E-11  1.131E-11  1.244E-11  1.127E-11  3785.50  2575.50  .626     0     .000
   1220.0      9.095E-12  1.000E-11  1.100E-11  9.899E-12  3795.50  2575.50  .623     0     .000
   1230.0      8.054E-12  8.859E-12  9.745E-12  8.865E-12  3805.50  2575.50  .620     0     .000
   1240.0      7.137E-12  7.851E-12  8.636E-12  8.330E-12  3815.50  2575.50  .617     0     .000
   1250.0      6.330E-12  6.963E-12  7.659E-12  7.300E-12  3825.50  2575.50  .613     0     .000
   1260.0      5.618E-12  6.180E-12  6.798E-12  5.941E-12  3835.50  2575.50  .610     0     .000
   1270.0      4.990E-12  5.489E-12  6.038E-12  4.993E-12  3845.50  2575.50  .607     0     .000
   1280.0      4.436E-12  4.879E-12  5.367E-12  4.395E-12  3855.50  2575.50  .604     0     .000
